system:index,EVI_train,NBR_train,NDVI_change,NDVI_test,NDVI_train,NIR_train,RED_train,SWIR_test,SWIR_train,VH_VV_ratio,VH_test,VH_train,VV_test,VV_train,aspect,elevation,label,slope,.geo
2_4651_0,0.31160527,0.33333334,0.047316853,0.5857784,0.53846157,0.227,0.0681,0.16525,0.195,1.502813,-18.275867,-17.12011,-12.667923,-11.392043,26.595293,2655.0,0,2.0735748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.8581539235186,-2.942207134312463]}"
2_4652_0,0.45070156,0.39053392,-0.0067849252,0.65218586,0.65897083,0.2982,0.0613,0.24535,0.24345,1.729962,-14.95983,-14.642453,-9.502489,-8.464032,3.1829522,1523.0,0,30.270407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.061622335371673,-2.5406602023110367]}"
2_4653_0,0.51554614,0.5151385,0.040583946,0.776259,0.73567504,0.29483333,0.0449,0.198375,0.18836667,2.4415417,-14.7124605,-11.397554,-7.7160206,-4.6681795,262.31262,1377.0,0,31.17688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.184511866239223,-2.7384692278741554]}"
2_4655_0,0.42195988,0.56953645,-0.0031319624,0.7847976,0.7879296,0.2133,0.0253,0.1285,0.1283,1.7365364,-14.601367,-14.59638,-8.020406,-8.405457,14.0501585,2540.0,0,11.323365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.348903563233094,-2.602104967744812]}"
2_4656_0,0.3905646,0.531352,-0.036426514,0.68280035,0.7192269,0.21125,0.0345,0.1274,0.13495,1.8616908,-14.20458,-14.603177,-7.671102,-7.8440404,36.897926,2538.0,0,4.629059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.30255049457253,-2.5862047872158964]}"
2_4657_0,0.62317985,0.6104685,-0.025000269,0.8252011,0.85020137,0.3446,0.0279,0.1842,0.17785,2.2887387,-12.84235,-12.350162,-6.709177,-5.3960557,249.79468,1767.0,0,18.163687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.227361505291725,-2.6274374587569826]}"
2_4658_0,0.42295402,0.33753633,-0.017869614,0.59925145,0.61712104,0.2758,0.0653,0.2509,0.2478,1.5819438,-17.905758,-17.923868,-12.090043,-11.330282,270.0,2670.0,0,7.3885016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.863813309808553,-2.9435546072386423]}"
2_4659_0,0.5311835,0.5527456,0.0838067,0.82903636,0.74522966,0.33155,0.0484,0.17735833,0.1864,1.6255368,-16.096647,-17.643534,-9.901137,-10.853974,11.322938,2125.0,0,18.272295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.331655909778,-2.7823968452676002]}"
2_4660_0,0.46225348,0.57004684,0.024294442,0.80616415,0.7818697,0.2516,0.0308,0.1402,0.1437,1.4096264,-16.291653,-19.536337,-11.191748,-13.859231,45.02747,1934.0,0,12.900485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.220624140660828,-2.5085903466679698]}"
2_4661_0,0.34121752,0.3513887,0.08739664,0.64969695,0.5623003,0.2445,0.0685,0.20862,0.2132,1.4871505,-18.419909,-17.179476,-11.953153,-11.551941,339.25198,1739.0,0,32.638935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.221432624416536,-2.7875172423870813]}"
2_4662_0,0.45257014,0.5852984,0.0037258812,0.77641183,0.77268595,0.2437,0.03125,0.1423,0.1399,1.9169902,-14.74277,-14.484832,-8.201685,-7.5560284,289.6365,2358.0,0,13.54191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.378278473023805,-2.5042784333041963]}"
2_4663_0,0.45319453,0.39327672,0.045693755,0.6702699,0.62457615,0.29945,0.0692,0.2282,0.233,1.9240826,-14.744063,-13.570837,-8.789501,-7.053147,327.49628,1427.0,0,22.893265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.923641107730912,-2.867557134202131]}"
2_4664_0,0.41385323,0.32087195,0.034737863,0.6115921,0.5768542,0.308275,0.082725,0.2709,0.26365,2.4337091,-13.817198,-12.9627075,-7.453561,-5.3263173,236.34346,986.0,0,19.315704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.138967281334363,-2.8850742822424613]}"
2_4665_0,0.4145232,0.2880838,-0.0027019267,0.60197455,0.6046764,0.2951,0.0727,0.2925,0.26735,1.5849193,-16.408224,-16.597658,-10.224858,-10.47224,25.374044,1528.0,0,18.798927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.30820988086248,-2.8718690475659043]}"
2_4666_0,0.43319282,0.38458008,0.04176921,0.676188,0.6344188,0.301775,0.0675,0.21875,0.2452,1.492801,-16.642872,-18.577026,-11.403053,-12.444409,82.882614,1686.0,0,38.092712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.172654104488846,-2.6651667006900026]}"
2_4668_0,0.60538465,0.62895495,0.009305968,0.8450704,0.83576447,0.3398,0.0304,0.1668,0.1649,1.753523,-15.5855255,-16.412931,-8.776831,-9.359975,55.518234,2547.0,0,17.459578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.29850807579399,-2.562489263715141]}"
2_4669_0,0.50851905,0.46585643,-0.03429034,0.61886334,0.6531537,0.3558,0.07465,0.22315,0.22886667,3.1508386,-12.843439,-10.835683,-4.707277,-3.4389837,259.22635,1638.0,0,19.105707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.061352840786437,-2.5751555092212266]}"
2_4670_0,0.3888546,0.5360467,-0.0031108118,0.764585,0.76769584,0.2104,0.02765,0.13505,0.1299,1.6787409,-14.210168,-15.316943,-7.645011,-9.124066,128.63518,2454.0,0,17.282179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.341088220261256,-2.4053739205226368]}"
2_4671_0,0.34554833,0.238293,0.0034438376,0.50877196,0.5053281,0.2684,0.0882,0.274,0.26405,1.7125827,-16.976229,-15.776742,-10.224356,-9.212252,319.6499,1138.0,0,35.028564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.960561865908225,-2.8904641739471786]}"
2_4673_0,0.53648645,0.4441913,0.03452815,0.69698346,0.6624553,0.3487,0.0708,0.2575,0.2493,1.6947353,-14.709455,-15.596751,-9.086921,-9.203061,183.18375,1122.0,0,30.270426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.9325344290437,-2.846267061968498]}"
2_4674_0,0.6456728,0.62749344,-0.018367847,0.7904926,0.8088604,0.38564,0.04075,0.19415,0.188025,1.6734153,-16.788334,-16.461678,-9.702749,-9.837173,199.6742,2562.0,0,13.532517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.348364574062625,-2.7139452206176924]}"
2_4675_0,0.30614093,0.34318334,-0.03789891,0.47244695,0.5103459,0.25,0.08105,0.2098,0.20415,1.7362113,-16.832067,-16.209166,-10.324897,-9.335941,329.01282,1867.0,0,15.814236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.992901216136527,-2.4660102022007044]}"
2_4676_0,0.49701408,0.47978827,-0.06622025,0.6564688,0.7226891,0.3075,0.0495,0.21915,0.204575,1.8411008,-15.28002,-14.898598,-8.017641,-8.092222,36.054104,1352.0,0,12.421203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.021737136756766,-2.5368872781177347]}"
2_4678_0,0.60404515,0.5327176,0.030603552,0.76973397,0.73913044,0.39,0.0585,0.2542,0.2378,2.0132704,-15.022619,-14.158958,-8.337436,-7.032815,312.99402,1694.0,0,18.383625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.181008436631156,-2.67055659239472]}"
2_4679_0,0.48739365,0.44799584,-0.050404616,0.64453876,0.69494337,0.3067,0.0552,0.2026,0.21053334,1.9808134,-15.085471,-14.411168,-7.593691,-7.2753787,296.53836,1103.0,0,2.0749593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.110400855299364,-2.7648796972272693]}"
2_4680_0,0.46259573,0.46146682,0.059641935,0.67993104,0.6202891,0.31385,0.07355,0.227975,0.2198,31.099695,-11.287035,-9.088016,-4.191833,-0.29222202,230.00581,1321.0,0,27.875334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.23679381577498,-2.8966625494076035]}"
2_4681_0,0.6507582,0.50068724,-0.06637231,0.69035834,0.7567307,0.40945,0.0567,0.29555,0.259,2.1479957,-13.45671,-12.504118,-6.4845185,-5.8212957,206.59254,1648.0,0,21.715519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.919598688952377,-2.8055733795978837]}"
2_4682_0,0.36054295,0.25627688,-0.017422885,0.5189533,0.5363762,0.2777,0.0838,0.2769,0.2608,1.4480453,-18.816046,-17.48881,-12.6706505,-12.077529,261.4788,1472.0,0,18.146158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.922293634804735,-2.734157314510382]}"
2_4683_0,0.48983297,0.45864663,0.06900842,0.7730276,0.7040192,0.3201,0.0556,0.2002,0.2169,1.480232,-14.967852,-16.384941,-8.820808,-11.069171,124.9626,1911.0,0,21.578005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.19906457384196,-2.6786414299517953]}"
2_4684_0,0.4329196,0.36078545,0.04782348,0.6989412,0.6511177,0.294525,0.062233333,0.2294,0.22770834,1.6960009,-15.030662,-14.784277,-9.423194,-8.717139,143.09706,946.0,0,4.6293616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.966490746783414,-2.807729336279771]}"
2_4685_0,0.70284307,0.64241123,-0.007277213,0.8379831,0.84526026,0.42095,0.0353,0.1967,0.19335,1.5106871,-15.596262,-16.554392,-10.074936,-10.958186,104.022095,2489.0,0,21.843842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.36669020585866,-2.625281502075096]}"
2_4686_0,0.49671865,0.6027436,0.021500299,0.81147796,0.78997767,0.2804,0.0329,0.1522,0.14965,2.101086,-14.046578,-12.436139,-7.3856516,-5.91891,225.02783,2227.0,0,11.64762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.257275404252905,-2.5250295163673573]}"
2_4689_0,0.5401759,0.46149108,0.005910511,0.70302474,0.6971142,0.3558,0.0635,0.24575,0.25306666,1.8099374,-16.116535,-15.262379,-10.537509,-8.432546,240.97139,1616.0,0,9.469729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.125492552072572,-2.6489970255758513]}"
2_4690_0,0.49518135,0.380788,0.03750276,0.66998106,0.6324783,0.33995,0.07653333,0.26255,0.26715,3.2951663,-14.686044,-11.852352,-5.6014647,-3.5968904,256.5212,1514.0,0,22.621466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.349442552403566,-2.9244204916868966]}"
2_4691_0,0.53217864,0.49135783,-0.072418466,0.6892972,0.76171565,0.31421667,0.0425,0.179075,0.20086667,1.7046969,-14.544672,-14.329376,-9.427244,-8.405821,45.03069,1574.0,0,5.2348785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.85734543976289,-2.65169197142821]}"
2_4692_0,0.43710718,0.29502362,0.03493032,0.65798414,0.62305385,0.2971,0.069,0.2325,0.2478,1.8749051,-15.519677,-15.4098425,-8.04146,-8.218998,314.96487,889.0,0,1.3122457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.993979194477472,-2.836834751485243]}"
2_4694_0,0.462993,0.38721606,0.03553801,0.67822534,0.6426873,0.32825,0.0714,0.26285,0.2537,1.4459431,-17.312134,-17.816786,-10.712721,-12.321913,72.08932,1410.0,0,30.0713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.15271150518139,-2.5972540652105667]}"
2_4695_0,0.43949845,0.5519091,-0.068299256,0.67877,0.7470693,0.2459,0.0356,0.1585,0.1499,2.752634,-12.708883,-11.595287,-5.556579,-4.2124333,226.15086,1863.0,0,30.29241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.14435717303908,-2.513980238372687]}"
2_4696_0,0.30135286,0.48410112,-0.023418777,0.4716591,0.49507788,0.2392,0.08078333,0.14906667,0.1563,1.7643698,-16.461761,-16.777782,-9.967402,-9.509221,45.02911,1082.0,0,1.3121078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.029552479728604,-2.582431863022595]}"
2_4697_0,0.5429081,0.6159621,0.012476758,0.8208777,0.80840087,0.30675,0.0325,0.1428,0.15845,1.5995134,-14.460613,-14.840415,-9.030703,-9.278081,22.40068,1761.0,0,16.57577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.174001577415023,-2.585126808874953]}"
2_4698_0,0.5027436,0.4516864,0.017388249,0.69862413,0.68123585,0.33465,0.06345,0.2775,0.2343,2.7639265,-12.708286,-10.560413,-5.1303315,-3.8208013,236.33829,1673.0,0,22.237904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.194213671307715,-2.6527699497691533]}"
2_4699_0,0.37993282,0.30525297,0.040116243,0.62553227,0.5854161,0.2696,0.0705,0.251,0.2423,2.051143,-12.94103,-13.285203,-6.164155,-6.4769754,202.40536,1707.0,0,16.576298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.32330157763569,-2.8643231991793003]}"
2_4701_0,0.5351058,0.5575936,0.032366507,0.80670834,0.7743418,0.31845,0.0405,0.1511,0.17795,2.0472925,-11.558308,-11.975991,-6.1248507,-5.849673,176.81738,1610.0,0,16.268827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.19960356301243,-2.401870490914571]}"
2_4703_0,0.42304045,0.4205658,-0.027867151,0.6583005,0.68616766,0.263,0.04895,0.1865,0.1984875,1.6042219,-13.715769,-15.324153,-8.280099,-9.552389,82.24246,1683.0,0,19.787626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.99936908618219,-2.5557518990842447]}"
2_4704_0,0.39396858,0.35820892,0.07772668,0.6821629,0.6044362,0.2821,0.06955,0.2191,0.2192,1.629659,-14.3717165,-15.1992655,-8.427791,-9.3266535,136.51611,999.0,0,22.972048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.05272901405889,-2.711250274765334]}"
2_4705_0,0.4937301,0.48278716,0.037117492,0.74917865,0.71206117,0.31335,0.0527,0.185,0.20255,1.7557322,-15.341516,-15.413689,-8.875524,-8.779066,12.541324,1398.0,0,24.12061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.98885879735799,-2.6012964839891044]}"
2_4708_0,0.4295938,0.49438524,0.011643885,0.7183193,0.7066754,0.2595,0.0446,0.1489,0.16458,1.5202916,-13.892037,-14.098671,-9.102906,-9.273663,36.056583,1626.0,0,12.421582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.932264934458463,-2.6519614660134456]}"
